State_Code,District_Code,Area_Type,Age_Group,State,City,Gender,Type,Rate
30,1,Rural,50-59,GOA,North Goa,Female,Mental,55
30,1,Rural,60-69,GOA,North Goa,Female,Mental,32
30,1,Rural,70-79,GOA,North Goa,Female,Mental,14
30,1,Rural,80-89,GOA,North Goa,Female,Mental,5
30,1,Rural,90+,GOA,North Goa,Female,Mental,3
30,1,Rural,Age Not Stated,GOA,North Goa,Female,Mental,2
30,1,Urban,0-4,GOA,North Goa,Female,Mental,10
30,1,Urban,5-9,GOA,North Goa,Female,Mental,21
30,1,Urban,10-19,GOA,North Goa,Female,Mental,80
30,1,Urban,20-29,GOA,North Goa,Female,Mental,71
30,1,Urban,30-39,GOA,North Goa,Female,Mental,86
30,1,Urban,40-49,GOA,North Goa,Female,Mental,88
30,1,Urban,50-59,GOA,North Goa,Female,Mental,57
30,1,Urban,60-69,GOA,North Goa,Female,Mental,40
30,1,Urban,70-79,GOA,North Goa,Female,Mental,25
30,1,Urban,80-89,GOA,North Goa,Female,Mental,21
30,1,Urban,90+,GOA,North Goa,Female,Mental,1
30,1,Urban,Age Not Stated,GOA,North Goa,Female,Mental,1
30,2,Rural,0-4,GOA,South Goa,Female,Mental,7
30,2,Rural,5-9,GOA,South Goa,Female,Mental,9
30,2,Rural,10-19,GOA,South Goa,Female,Mental,28
30,2,Rural,20-29,GOA,South Goa,Female,Mental,48
30,2,Rural,30-39,GOA,South Goa,Female,Mental,51
30,2,Rural,40-49,GOA,South Goa,Female,Mental,61
30,2,Rural,50-59,GOA,South Goa,Female,Mental,34
30,2,Rural,60-69,GOA,South Goa,Female,Mental,29
30,2,Rural,70-79,GOA,South Goa,Female,Mental,27
30,2,Rural,80-89,GOA,South Goa,Female,Mental,5
30,2,Rural,90+,GOA,South Goa,Female,Mental,0
30,2,Rural,Age Not Stated,GOA,South Goa,Female,Mental,0
30,2,Urban,0-4,GOA,South Goa,Female,Mental,14
30,2,Urban,5-9,GOA,South Goa,Female,Mental,22
30,2,Urban,10-19,GOA,South Goa,Female,Mental,46
30,2,Urban,20-29,GOA,South Goa,Female,Mental,66
30,2,Urban,30-39,GOA,South Goa,Female,Mental,102
30,2,Urban,40-49,GOA,South Goa,Female,Mental,63
30,2,Urban,50-59,GOA,South Goa,Female,Mental,47
30,2,Urban,60-69,GOA,South Goa,Female,Mental,36
30,2,Urban,70-79,GOA,South Goa,Female,Mental,14
30,2,Urban,80-89,GOA,South Goa,Female,Mental,4
30,2,Urban,90+,GOA,South Goa,Female,Mental,1
30,2,Urban,Age Not Stated,GOA,South Goa,Female,Mental,1
